"Feature","Importance_Model_1","Importance_Model_2","Importance_Model_3","Importance_Model_4","Importance_Model_5","Importance_Model_6","Importance_Model_7","Importance_Model_8","Importance_Model_9","Importance_Model_10","Importance_Model_11","Importance_Model_12","Importance_Model_13","Importance_Model_14","Importance_Model_15","Mean_Importance"
"t__d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp001064145",0.307511030342748,0.129667516285796,0.110716291206212,0.12562976100078,0.444398173502884,0.222497418906837,0.141942187459499,0.126721923536979,0.169840257750095,0.224047159988748,0.347880990314604,0.134053570333188,0.0625811606822823,0.147043287121696,0.203817219906519,0.193223196555924
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900549405",0.273707392163208,0.14890350838216,0.261118044975171,0.186716493828312,0.463584044630749,0.509272266616628,0.241700343098082,0.232765607276063,0.357476270246996,0.265420744624076,0.539629453749452,0.378994103204727,0.219515705537026,0.303115610925432,0.216646062022921,0.306571043418734
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900550705",0.166138355913278,0.133585325990811,0.165794882608809,0.214625825774489,0.863281443045271,0.326801900603839,0.193467071991737,0.184303944780859,0.211383372318711,0.17620251254235,0.532705219242054,0.258972350343598,0.134104744097038,0.277946846349133,0.166163432107715,0.267031815180646
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900553135",0.204380923104149,0.244757236058696,0.118435246037828,0.165650590623561,0.650790874573214,0.368313393604178,0.0942014907696035,0.0844183910331327,0.0605237361464033,0.14441423736404,0.423568273345995,0.16566503763471,0.0758533584237816,0.221659658680841,0.102893636341835,0.208368405582798
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp910578735",0.1431060558589,0.120215505702707,0.23141621777825,0.194376752987291,0.522006423384745,0.297014205606899,0.260232224746803,0.142032387868251,0.142604943285463,0.238164746869246,0.317248033621393,0.532708487958809,0.0481968526435825,0.163673328550887,0.123674928733261,0.231778073039766
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp003150355",0.179116716022058,0.155365713301637,0.0972209027371999,0.224129530358638,0.523131946876501,0.311326910680027,0.0737470655134839,0.20451234249108,0.1234153889785,0.130946120929573,0.55008606261908,0.185574850019456,0.065601663505869,0.281807780405354,0.114427951824147,0.214694063084174
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I",0.108065568875127,0.116137479487513,0.108081354887077,0.131245796932235,0.559737852390081,0.374377650649513,0.190323717270266,0.133056314332085,0.223404628560816,0.0954413998375966,0.42781990132885,0.366919614332043,0.10601789290819,0.226835400444911,0.192280028079716,0.223982973354401
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Copromorpha;s__Copromorpha sp900549125",0.228262063887481,0.0831185614766619,0.1808504105192,0.135594698718682,0.575865933897214,0.452346105856795,0.0858998457937053,0.107421434972752,0.19590041762393,0.253484023247418,0.711106175108158,0.318817956558227,0.212300203446554,0.265042714576707,0.13120212152588,0.262480844480624
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_M",0.286258154501992,0.0839164031221253,0.234000013379668,0.108264072316425,0.528064850859507,0.435278392042546,0.156978822079916,0.210371253540269,0.127941665542745,0.0981701939666206,0.541035552955229,0.1680360523447,0.148181448284948,0.181265123881551,0.132592972402984,0.229356998081415
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_M;s__Eubacterium_M brachy",0.228760126360401,0.134062212910574,0.109017076798815,0.108599602489879,0.595306750092883,0.240479967145724,0.164070543702318,0.20262486154763,0.129092572832295,0.0499060740173674,0.395064205896244,0.259554477876852,0.0669777927468141,0.0887887761332908,0.143656412866729,0.194397430227854
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium;s__Mogibacterium pumilum",0.112700862705631,0.125353248215374,0.143289718689656,0.109262427073179,0.375713040403242,0.450438694964819,0.17458000784252,0.167952008965979,0.0921230690391215,0.0898222076853229,0.350661143218817,0.0903196329767209,0.148162268929495,0.243805637300255,0.145372497192044,0.187970431013478
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium;s__Mogibacterium timidum",0.27300915805064,0.147282958161165,0.335920524360552,0.219937217978328,0.695400535767966,0.495842873196729,0.372264779366709,0.111865096999218,0.118088902912947,0.0990501603148431,0.346391262248045,0.249532515572239,0.138619521942311,0.179879478785139,0.185730026828761,0.264587667499039
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Filifactoraceae;g__Filifactor",0.166970917528835,0.0402458602597167,0.147132543241765,0.139592007404747,0.27750230782684,0.392829162875556,0.0367458737875529,0.110936192924428,0.151808176473358,0.0666316993626301,0.347799817068463,0.190181949661532,0.072876558916265,0.158791672834464,0.0789199493268902,0.158597645966203
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus",0.250158232466092,0.465474854507798,0.532152346955425,0.441490380246915,0.722295504682598,0.384729104006217,0.483296304125435,0.479691590543097,0.383191734020665,0.577966196621058,0.629013770938047,0.344977218593813,0.291344762629374,0.47028636374057,0.344198572397465,0.453351129098305
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus russellii",0.213465044349188,0.1039275183117,0.114735383625772,0.170737295353851,0.529308385301695,0.421056128791924,0.137702161270592,0.118172998218903,0.100473592996917,0.0941858216612352,0.388779286427718,0.299075802586196,0.140086335053193,0.225933828732089,0.113630975008694,0.211418037179311
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus sp900759325",0.110369282407088,0.14309906207958,0.176722091957109,0.170122701044478,0.514000897988941,0.357114153234239,0.191754451214172,0.141857436119689,0.10744937438007,0.0996139115028375,0.306358562385534,0.226269915752328,0.0671543344157444,0.144639826385746,0.0843592482572938,0.189392349941657
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus stomatis",0.409394122219871,0.337271392057025,1,0.451269857735549,0.659829744755721,1,0.349401301504042,0.430724927039936,0.512747196454202,0.577693952187763,0.677560054306216,0.652355236311305,0.321925066044577,0.67552846059894,0.400013962378968,0.563714351572941
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp905215845",0.312782398091115,0.0903437936288978,0.170476055957727,0.175394253652045,0.533211753839483,0.314584715974569,0.18884957451259,0.118155921358133,0.0451001045853489,0.247000784508842,0.384329754208574,0.26250138445808,0.0652321770086685,0.138217633114232,0.112136180485051,0.21055443235889
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp000437855",0.0392330936065791,0.0328758573577284,0.00752558487593573,0.0279163035129756,0.120919490489575,0.101059427197768,0.0175491742850763,0.0242045146893918,0.121379833938273,0.0783299202658421,0.240224424022094,0.0422886570262609,0.022453403029111,0.0679638626162482,0.0122511900654247,0.0637449824652189
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__Merdicola",0.188818465931331,0.216533405193077,0.232748777385553,0.120362916727746,0.343331395856419,0.242721369438894,0.142148645635736,0.105437725304995,0.145658026928707,0.220674475596041,0.445154556108501,0.429152641372213,0.0498265469027522,0.15717411511285,0.304083290266274,0.222921756917406
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__Merdicola;s__Merdicola sp905200315",0.191015648269316,0.162843042738867,0.235506212975343,0.168304728792782,0.51776448777413,0.261122556472932,0.150222089953977,0.0897058796455845,0.125242375246615,0.0841908414275577,0.338421111411416,0.162933227546009,0.133062960391824,0.202754324683394,0.444384616960282,0.217831606952669
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus",0.0507111579851833,0.109941981387189,0.200513955400666,0.107899623437618,0.412602878148866,0.373202938955018,0.245605524816786,0.145156441522839,0.116139531282157,0.0595451887565071,0.422868387702428,0.386043160179744,0.110313801224019,0.312009433181459,0.370092024218452,0.228176401879929
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas",0.480413502344571,0.337879401107168,0.425908059465005,0.359731132284908,0.732423595098086,0.782483317808235,0.664244594730417,0.558094404063335,0.256732088260306,0.833901616301962,0.444347410920696,0.282876983735221,0.323618116547713,0.441124567765751,0.527372645550759,0.496743429065609
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas micra",0.326686472490345,0.270953801705514,0.48818128628265,0.390366174765153,0.846017520096444,0.427916017962573,0.205982594114438,0.356750874331144,0.23983261002948,0.494826708497663,0.369424721769217,0.339159207957611,0.278080146103077,0.5010000217228,0.470352410243554,0.400368704538111
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp000214475",0.537235106313144,0.368904509893487,0.378116673405626,0.465547420148405,0.772570353089217,0.511337376192863,0.526013489785605,0.33809375526038,0.227419501297384,0.606873648114162,0.50105136876366,0.871456320231273,0.609944887718983,0.83457741700015,0.442373254743404,0.532767672130516
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp000223315",0.391118140071154,0.506261684743971,0.611349026839042,0.254862067689038,0.724829833082978,0.339717505050773,0.439214968560265,0.315838504202927,0.175341571337589,0.393277121737491,0.549066959674507,0.558631465714266,0.377225120823007,0.326846568757521,0.395610058397608,0.423946039778809
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp015257355",0.0852392837297076,0.0754180304546985,0.0924547047775711,0.112097233703021,0.58123932027922,0.49973699730847,0.0687073230821681,0.128716492484863,0.120879558262297,0.0786747596039283,0.421234264568766,0.0943472952817737,0.0381240223150944,0.0373553020692686,0.113842536768686,0.169871141645969
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__W5053",0.160144786493511,0.0847004322840944,0.180458879351481,0.11079011293021,0.464440123108225,0.437331113176785,0.154161471421384,0.0618380912957359,0.210568624601575,0.125862603310286,0.340013590979631,0.2722471076837,0.157257069362546,0.0881236358353969,0.0832612548043487,0.195413259775927
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__W5053;s__W5053 sp000467935",0.261801110284026,0.027309853829634,0.238359931499,0.16372475310145,0.57977956533149,0.298276536169468,0.106010597074546,0.135224876389673,0.145912502043526,0.106197386635255,0.258561581834105,0.317958704109075,0.0798207395090187,0.158344736384102,0.220380994768938,0.206510924597554
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA1381;g__CAG-41;s__CAG-41 sp910578235",0.149073306742089,0.0691192128156631,0.0910817707197268,0.120713455038172,0.466999563134332,0.232531587993903,0.136664741168225,0.125241207410318,0.107441558231098,0.160964485998499,0.383874560789805,0.0902771059043103,0.130462760996232,0.165459528089923,0.151779353078328,0.172112279874042
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1810;f__UMGS1810;g__NSJ-50",0.17680135611241,0.0496491382464192,0.195767382852499,0.0630963518732071,0.345467666538324,0.289145406825893,0.0471986963382708,0.113438794957208,0.0291171054700003,0.0833960544134742,0.516946663115729,0.0819271757506812,0.0866437565384822,0.192284486398302,0.280828922139572,0.170113930504698
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1810;f__UMGS1810;g__NSJ-50;s__NSJ-50 sp014385105",0.131715140968313,0.169881675950174,0.283480784838488,0.243353246972728,0.42248753376304,0.316432465671141,0.139609244068543,0.169630835677355,0.156444604521867,0.166510213764405,0.336087430207888,0.18245224425085,0.155034539581578,0.215945509470551,0.227585479408305,0.221110063274348
"t__d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1810;f__UMGS1810;g__RGIG1828",0.21789697113541,0.102525747092666,0.18483291057484,0.0986664687749087,0.777537374380025,0.370522955014571,0.0668026361599534,0.109361276441023,0.110395641244019,0.134974651729575,0.484198294980948,0.323512186443006,0.147242644205817,0.154933723263005,0.249537487851932,0.23552939795278
"t__d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus",0.173469387968527,0.15267314232333,0.225852202173411,0.33604264402132,0.311173983057309,0.357023369600533,0.103628333373229,0.270925663380803,0.0551044268861646,0.205727876424295,0.314619342969275,0.447266735458521,0.138163069345771,0.153917299824184,0.143299273002222,0.225925783320593
"t__d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus;s__Peptococcus niger",0.371231110579545,0.133982322530536,0.269074650339361,0.132089906658384,0.50736038319582,0.17153733953538,0.174753820413113,0.266302983753072,0.117641052784713,0.0559499546925724,0.207411488094378,0.416802029833981,0.174603238913387,0.179794903235857,0.159597757682322,0.222542196149495
"t__d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus sp900554515",0.0921523385639002,0.0280220367374136,0.0355566859177836,0.0848493548063817,0.185341510430001,0.134811915005958,0.035838152314749,0.0226307235054093,0.027357044547312,0.0202751663801638,0.164957449651019,0.08565623691547,0.0156859206716455,0.0920845828890129,0.0123113978639704,0.0691687010800127
"t__d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Centipeda",0.445928282020368,0.329501711519162,0.626834753704105,0.327377388509377,0.644687225319917,0.354323660784773,0.15982276674023,0.225591950554015,0.274262267149545,0.165057529750468,0.410095660821008,0.268390323360176,0.286845581898684,0.455686387463411,0.406003513706569,0.358693933553454
"t__d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Centipeda;s__Centipeda periodontii",0.0621098540308059,0.0999413018249806,0.177370568719767,0.0562534015285587,0.312433757428316,0.162731083438663,0.0672644720308007,0.0514216240090365,0.179028278434813,0.142760314748145,0.174192379802137,0.329314291048756,0.186813783499395,0.293047262691496,0.0742285465186288,0.157927394650287
"t__d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Centipeda;s__Centipeda sp001683335",0.165466397017474,0.0240755545789695,0.124331294446582,0.104940792796995,0.191729147073835,0.195812139251119,0.00878499639197383,0.0660992889038594,0.0564593809362386,0.028974107383628,0.183783673282886,0.136509475712081,0.18657995568685,0.22534947859645,0.0692214215170473,0.117874473571733
"t__d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Centipeda;s__Centipeda sp015265235",0.21759114413617,0.12278414703923,0.255933878645617,0.19915341436035,0.420180746960395,0.310594014990461,0.102660547527833,0.0985325741661786,0.20344649291141,0.0742076199334288,0.237603760921775,0.300514487375549,0.0428818270089809,0.313746782027026,0.1405917935984,0.202694882106854
"t__d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas",0.162090712105749,0.0994391681248063,0.324761510778008,0.148338267927347,0.744576595031186,0.361216536215425,0.0690507601218651,0.164893673361222,0.0949474729727185,0.118275907277367,0.369128435893915,0.431696793784601,0.155569181940423,0.554643502918012,0.128858093820604,0.261832440818217
"t__d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas sp905372355",0.0129081126605781,0.065327361050089,0.0993211352150442,0.06429030795583,0.347038475392413,0.106584698259461,0.0312592089797104,0.0297938716649168,0.0398376339621487,0.157131311240034,0.237024058128765,0.0472806526207085,0.0718679413896289,0.145294845503998,0.104916730773744,0.103991756319805
"t__d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas sp905373085",0.213417616821827,0.0714809553412823,0.456718842257311,0.159577439303816,0.181107033776999,0.117857068747044,0.112838220230067,0.0966369856606137,0.0636476099954775,0.119572245703775,0.3671578755976,0.289134344931848,0.12922677095345,0.218146586247573,0.170493650143232,0.184467549714128
"t__d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Allisonella",0.137616962224766,0.100285319070616,0.0572754519095303,0.0560691628408176,0.396365253417558,0.26422906596572,0.143897053633155,0.0852552762369968,0.0912411492855311,0.0453001331004123,0.268491112517531,0.27905872358747,0.0510672751406263,0.187954463298469,0.12834468414646,0.152830072425044
"t__d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Allisonella;s__Allisonella pneumosintes",0.174503581936913,0.370015847457281,0.525616088350039,0.297321062684617,0.512129441135393,0.653658458553425,0.468730165421959,0.179898498384373,0.244820021495089,0.398637234264224,0.434270155169969,0.80398590792616,0.440111805440845,0.567926178857212,0.492485588880687,0.437607335730546
"t__d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp000434475",0.178362790618707,0.0178105863110956,0.0970909409285145,0.116724337374254,0.525888258706472,0.155020045746796,0.0786765841102025,0.0867024326497282,0.0548112813681327,0.0596035041223789,0.454730948353986,0.179090405737422,0.0448114081833061,0.150804526338746,0.0953099357500333,0.153029199086652
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_D;f__Halobacillaceae;g__Pontibacillus",0.289783087706223,0.082523950504508,0.200035192364134,0.278653340748624,0.381420030535484,0.404057871247547,0.369233215486218,0.183124854382662,0.160928693356345,0.284627471594109,0.506416380271413,0.565444720839771,0.217371329401441,0.748832406175893,0.378931920221408,0.336758964322385
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Eggerthia",0.156127265350653,0.0990172181867125,0.0793998945954525,0.164662521632304,0.6063236371715,0.536773729630783,0.10487388030065,0.193043593619495,0.164146093526596,0.131826073307971,0.6635944544452,0.235799285313177,0.0588394378542297,0.188080210425891,0.303826922606137,0.245755614531117
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Eggerthia;s__Eggerthia catenaformis",0.154538139731137,0.149458868793811,0.0993313041841909,0.152498486478521,0.734010963155141,0.540442497792286,0.260036986947474,0.196382072382087,0.205614257578227,0.179530801909123,0.450740915591854,0.0919482237328913,0.124716438843946,0.116043810801479,0.0831963206908095,0.235899339240865
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia",0.352030333821843,0.135159221334929,0.231731905365942,0.0603339948878695,0.568949219470179,0.327367702054546,0.130204272563764,0.114363550816292,0.16261282754415,0.206417924076515,0.566107619314306,0.251953779105735,0.119886454407862,0.326643661412847,0.0848023745952848,0.242570989384804
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia extructa",0.21273760573874,0.0838557328087615,0.135515040634368,0.0856485782205211,0.285463086362033,0.603720913209097,0.227308830790622,0.00752694299896449,0.113345497136294,0.181814595381033,0.27997823743207,0.24734609803823,0.0510811004569956,0.175383913652263,0.0702585428749433,0.184065647715662
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia moorei",0.451152287179697,0.213983780913564,0.385602827215042,0.264958218962931,0.717230645826912,0.416059871127159,0.211369950571018,0.303661676923711,0.200179845242336,0.255922820806235,0.36549105063093,0.438555765737959,0.132666260187288,0.191271454423055,0.562830809187935,0.340729150995718
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp900554555",0.330788648426201,0.162886647500486,0.195318499601752,0.155865615610665,0.574738643745308,0.383142062228874,0.259273574158562,0.291036798096939,0.204921899387137,0.32558700487592,0.638889042795166,0.140466006920042,0.134273951253021,0.214621068866023,0.212840084912245,0.281643303225223
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania filiformis",0.188198365752887,0.0962254325721606,0.0915205115271595,0.213353118432176,0.454420108329589,0.368300628736749,0.0873926552303569,0.171783816737996,0.19767760382179,0.0464959345555791,0.5496404565022,0.265074662332358,0.0821812963955189,0.323537398797348,0.0774732735772462,0.214218350886741
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania sp900120005",0.186707062502004,0.0629645498511359,0.252425785894577,0.123169717147517,0.622292329212084,0.339650783375542,0.203251021500747,0.168596685593367,0.124734300422495,0.0725643080745523,0.387315350055307,0.19728119504967,0.118068654228317,0.241111176415302,0.0920418789249728,0.212811653216506
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Granulicatella;s__Granulicatella sp905371865",0.16540157241618,0.263040323190088,0.231915414122536,0.173003404993739,0.405358035030399,0.311531369693067,0.215015568242092,0.0710232197422333,0.120933853159728,0.0360391720121559,0.640096142112213,0.164531797347413,0.0912210417829824,0.175301930065579,0.112958256226686,0.211824740009139
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus",0.381313910636223,0.207685362157792,0.621939022130323,0.28755860986699,0.902431975804238,0.557494501290813,0.142205527900908,0.237103916079483,0.449856788859243,0.241018927760262,0.664922404750218,0.486646357799854,0.275459824596262,0.25429254776982,0.176537772356257,0.392431163317246
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus paracasei",0.488183763379557,0.209057027578647,0.404479004151038,0.176658856898992,0.886771181490505,0.392188823452104,0.312345714878797,0.310215242842478,0.609655273313733,0.196180276875167,0.413775841861881,0.373586260156597,0.130065107229995,0.292585151027666,0.221230879974306,0.361131893674097
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp900550895",0.14403056669522,0.159440122522099,0.169561829340941,0.429101866850121,0.55055276641335,0.461686682953337,0.185124753850581,0.12862902744612,0.239617697553012,0.112865102610135,0.694787577360855,0.427222889243821,0.226661316042569,0.177009825592906,0.370335330596051,0.298441823671408
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-302;s__CAG-302 sp001916775",0.080244074687207,0.0520364580255723,0.146614397689467,0.113310629440981,0.257417855803304,0.299333074314016,0.102359983320342,0.148746480069751,0.0529692790436018,0.0890047231045823,0.354449622950623,0.174270304446994,0.124620495801202,0.0451741435781011,0.0691599852009915,0.140647433831782
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-884",0.143669582836567,0.158749011413971,0.0469324288188438,0.0933645998154169,0.558329607390635,0.275371964468437,0.110708010445874,0.0881221249143494,0.0749968257827268,0.12009063838732,0.376010273232044,0.113192088059626,0.0901845496271175,0.160952889682985,0.128560446930528,0.169282336120429
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__Faecenecus",0.172068642266002,0.248828434965115,0.065386842530309,0.100626370793273,0.759741598185365,0.242425102253748,0.12332462909329,0.237272523410467,0.0507259071999953,0.0478135730611245,0.461462325161311,0.340221102474826,0.0207029561372105,0.26124242643588,0.163027152903684,0.219657972458107
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__Faecenecus;s__Faecenecus gallistercoris",0.0502897491146882,0.248684457706341,0.144965989365709,0.165131183867834,0.275455452843407,0.387046617939344,0.101597137193929,0.176082280174164,0.0637726194711594,0.0318740617011665,0.233028924023158,0.523891286077704,0.112947874869204,0.218821442872644,0.17739188910973,0.194065397755345
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__Onthocola_B",0.235317832705184,0.0321708443241696,0.197527110676434,0.228088014396933,0.41233352833673,0.454032607380621,0.154825580010053,0.0859888655296507,0.160023658253836,0.234910202713094,0.491388236794194,0.368086522949632,0.116165624368125,0.260207979616226,0.175081096143363,0.24040984694655
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__Onthocola_B;s__Onthocola_B sp900546715",0.245602324931228,0.269202148511181,0.239791522111992,0.178235356711125,0.708342825375588,0.33130927363098,0.185517981777002,0.281724073854149,0.209981633986384,0.355549565926062,0.300553162602611,0.63003244045549,0.143905322830168,0.288612788783446,0.48573710800586,0.323606501966218
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UMGS872;s__UMGS872 sp900546275",0.0271337625218041,0.00699172949769407,0.012535987538694,0.0471578237239532,0.192249317603529,0.180656385448074,0,0.0481971719842631,0.0484681491646955,0.0426153798402914,0.170845118600789,0.0443910239729161,0.0205486715802019,0.0489180582770121,0.0395913208222032,0.0620199933717414
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella",0.0967187204849404,0.0475538038517182,0.066687397141272,0.222881512055906,0.4400621452145,0.2917526561655,0.108721220748784,0.0878462891923437,0.0690959127359922,0.0787150882890291,0.522302827800281,0.0913176844872195,0.0765274058556233,0.0934737216358658,0.131423390180601,0.161671985055972
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__Gemella haemolysans_C",0.0892292110166699,0.125277321064363,0.129796297412656,0.136807941032607,0.741097931475622,0.393023800727938,0.172072173306599,0.120909944680419,0.091341346365273,0.0571830995983155,0.36458669899848,0.171155853313441,0.0998393458677238,0.0787297134970193,0.0925238830516427,0.190904970760585
"t__d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__Gemella morbillorum",0.38638131178777,0.385871492634867,0.410767480560931,0.463396206113267,0.880790698013284,0.467746435349124,0.484128751739873,0.381253601901787,0.173173362384056,0.30885150956984,0.365358170147717,0.320048975790209,0.305225284248907,0.515249574719519,0.234022400881704,0.405484350389524
